profile_pic,username_digit_ratio,fullname_digit_ratio,bio_length,followers_count,following_count,posts_count,account_age_days,posting_frequency,followers_following_ratio,is_fake
1,0.031,0.012,107,3282,526,809,2707,0.299,6.24,0
1,0.004,0.004,150,4744,951,982,2774,0.354,4.988,0
1,0.515,0.254,17,44,3686,0,67,0.0,0.012,1
0,0.478,0.207,12,4,2622,12,26,0.462,0.002,0
1,0.302,0.18,9,33,2431,6,147,0.041,0.014,1
1,0.353,0.424,0,18,4215,0,132,0.0,0.004,1
1,0.001,0.017,91,2446,990,746,2751,0.271,2.471,0
1,0.071,0.007,120,2373,900,788,3844,0.205,2.637,0
1,0.03,0.012,94,4066,168,896,1247,0.719,24.202,1
1,0.06,0.003,102,2183,446,735,1517,0.485,4.895,0
1,0.083,0.014,73,4735,866,949,3552,0.267,5.468,0
1,0.034,0.015,146,1956,767,113,876,0.129,2.55,0
0,0.66,0.153,2,49,2135,11,114,0.096,0.023,1
0,0.402,0.218,20,25,2739,7,112,0.062,0.009,1
0,0.515,0.155,2,26,1800,14,150,0.093,0.014,1
1,0.088,0.019,61,1912,872,998,1178,0.847,2.193,0
0,0.056,0.007,100,2347,503,634,3494,0.181,4.666,0
0,0.568,0.393,20,3,4249,3,85,0.035,0.001,1
1,0.805,0.197,6,7,4476,13,40,0.325,0.002,1
1,0.02,0.006,53,1313,973,294,1437,0.205,1.349,0
1,0.024,0.019,41,1717,116,960,1686,0.569,14.802,0
0,0.062,0.016,58,4681,535,52,1921,0.027,8.75,0
0,0.618,0.28,4,50,3731,14,9,1.556,0.013,1
0,0.025,0.008,132,2981,881,288,853,0.338,3.384,0
0,0.33,0.259,18,44,1227,15,8,1.875,0.036,1
0,0.876,0.331,1,35,3351,13,120,0.108,0.01,0
1,0.437,0.464,18,49,1925,8,94,0.085,0.025,1
1,0.093,0.018,82,1225,981,421,3964,0.106,1.249,0
0,0.803,0.183,12,1,2670,2,5,0.4,0.0,1
0,0.704,0.438,5,13,1284,5,49,0.102,0.01,1
1,0.089,0.01,84,4426,389,501,1302,0.385,11.378,1
0,0.324,0.135,19,2,1809,10,8,1.25,0.001,1
1,0.075,0.019,35,3579,249,569,3310,0.172,14.373,0
1,0.738,0.398,8,8,2195,10,26,0.385,0.004,1
0,0.696,0.31,17,47,1912,5,19,0.263,0.025,1
1,0.088,0.016,111,3392,607,613,1782,0.344,5.588,0
0,0.44,0.489,8,24,2550,15,110,0.136,0.009,1
0,0.54,0.151,6,3,1107,15,54,0.278,0.003,1
1,0.024,0.01,87,4347,397,917,2136,0.429,10.95,0
0,0.461,0.303,10,1,3149,5,96,0.052,0.0,1
1,0.003,0.005,124,3061,899,406,1404,0.289,3.405,0
1,0.025,0.013,99,4227,743,310,1069,0.29,5.689,0
0,0.649,0.193,17,2,2426,9,117,0.077,0.001,1
1,0.059,0.015,125,4485,704,573,1316,0.435,6.371,0
1,0.372,0.404,13,3,4728,0,120,0.0,0.001,0
1,0.071,0.004,103,2178,775,770,3341,0.23,2.81,0
1,0.087,0.015,87,3770,902,59,483,0.122,4.18,0
1,0.07,0.004,35,4517,345,666,2049,0.325,13.093,0
1,0.034,0.015,139,4605,998,693,2760,0.251,4.614,0
0,0.48,0.179,6,50,4128,0,94,0.0,0.012,1
1,0.839,0.193,14,50,4748,2,100,0.02,0.011,1
1,0.004,0.016,129,3937,767,731,3655,0.2,5.133,0
0,0.337,0.352,9,16,2425,4,150,0.027,0.007,1
0,0.609,0.478,18,6,2175,0,143,0.0,0.003,1
1,0.496,0.169,20,32,3347,6,26,0.231,0.01,1
1,0.324,0.309,15,24,4138,12,66,0.182,0.006,1
0,0.339,0.473,2,24,2320,15,17,0.882,0.01,1
1,0.066,0.018,116,4007,881,369,3523,0.105,4.548,0
0,0.371,0.231,13,12,4603,4,106,0.038,0.003,1
1,0.084,0.008,149,561,284,836,1758,0.476,1.975,0
0,0.741,0.355,15,34,4017,13,87,0.149,0.008,1
0,0.501,0.321,13,25,2885,6,110,0.055,0.009,1
1,0.003,0.018,140,1090,213,703,3135,0.224,5.117,0
0,0.466,0.325,2,22,4603,8,124,0.065,0.005,1
0,0.874,0.443,9,16,3823,3,140,0.021,0.004,1
1,0.007,0.012,95,1966,807,212,2334,0.091,2.436,0
1,0.094,0.016,147,4667,702,696,603,1.154,6.648,0
1,0.092,0.01,33,3361,706,478,411,1.163,4.761,0
1,0.02,0.014,95,466,383,506,3265,0.155,1.217,0
1,0.015,0.01,53,1355,379,244,3227,0.076,3.575,0
1,0.049,0.006,99,1101,205,486,913,0.532,5.371,0
0,0.534,0.398,14,4,3062,11,19,0.579,0.001,1
1,0.067,0.02,86,4115,954,172,1937,0.089,4.313,0
1,0.069,0.012,55,4589,151,658,3617,0.182,30.391,0
1,0.065,0.018,95,3531,899,163,747,0.218,3.928,0
0,0.644,0.326,17,14,3811,8,69,0.116,0.004,1
1,0.378,0.356,1,42,3100,7,86,0.081,0.014,0
1,0.09,0.011,102,4105,388,699,2986,0.234,10.58,0
1,0.065,0.001,148,4470,913,372,3539,0.105,4.896,0
1,0.029,0.017,68,3268,743,307,2891,0.106,4.398,0
0,0.597,0.47,10,27,2848,10,59,0.169,0.009,1
1,0.041,0.011,39,2854,450,710,1235,0.575,6.342,0
0,0.083,0.013,134,1013,982,864,1183,0.73,1.032,0
1,0.02,0.004,132,1718,504,724,1606,0.451,3.409,0
1,0.612,0.34,9,19,2173,1,38,0.026,0.009,1
1,0.03,0.016,59,3220,724,645,812,0.794,4.448,1
1,0.013,0.006,115,4452,538,886,1418,0.625,8.275,0
0,0.727,0.431,5,36,4871,13,21,0.619,0.007,1
1,0.001,0.019,48,4482,558,78,510,0.153,8.032,0
0,0.329,0.163,9,27,4083,11,39,0.282,0.007,1
1,0.007,0.013,46,1540,461,465,994,0.468,3.341,0
1,0.022,0.008,49,1579,840,989,520,1.902,1.88,0
1,0.092,0.005,147,3696,758,702,2087,0.336,4.876,0
1,0.005,0.004,36,3903,148,118,3744,0.032,26.372,0
0,0.844,0.49,11,45,4601,11,124,0.089,0.01,0
1,0.035,0.018,142,4629,843,182,1768,0.103,5.491,0
1,0.572,0.202,6,29,1380,3,122,0.025,0.021,1
1,0.007,0.014,142,4857,458,924,3218,0.287,10.605,0
0,0.671,0.375,15,34,1331,15,85,0.176,0.026,1
1,0.05,0.002,100,1279,641,695,2123,0.327,1.995,0
1,0.06,0.009,64,767,615,713,2261,0.315,1.247,0
0,0.518,0.132,12,11,4119,3,3,1.0,0.003,1
1,0.083,0.005,92,873,907,634,3457,0.183,0.963,0
1,0.043,0.007,85,4526,447,872,2788,0.313,10.125,0
1,0.006,0.018,147,333,654,476,3952,0.12,0.509,1
0,0.89,0.269,6,37,1337,1,37,0.027,0.028,1
1,0.046,0.006,57,4157,915,568,1160,0.49,4.543,0
1,0.065,0.003,60,1206,841,938,1491,0.629,1.434,0
1,0.1,0.019,80,447,865,429,3982,0.108,0.517,0
1,0.071,0.018,50,1355,512,447,2773,0.161,2.646,0
1,0.023,0.003,42,2201,396,194,3922,0.049,5.558,0
1,0.072,0.016,85,2177,131,200,3252,0.062,16.618,0
1,0.039,0.003,94,1197,183,614,438,1.402,6.541,0
1,0.059,0.014,99,3001,296,423,2781,0.152,10.139,0
0,0.744,0.47,5,43,2754,7,128,0.055,0.016,1
1,0.073,0.009,147,4586,982,766,2533,0.302,4.67,0
1,0.03,0.014,144,1320,722,583,2406,0.242,1.828,0
1,0.734,0.185,3,50,3013,4,51,0.078,0.017,1
1,0.055,0.003,127,2143,733,237,3246,0.073,2.924,0
0,0.574,0.222,6,33,2934,1,96,0.01,0.011,1
1,0.471,0.213,10,44,2217,15,83,0.181,0.02,1
1,0.018,0.02,147,1950,531,904,2902,0.312,3.672,0
1,0.586,0.419,5,46,3625,9,150,0.06,0.013,0
0,0.37,0.37,0,44,2924,3,121,0.025,0.015,1
1,0.046,0.011,93,3218,857,258,3184,0.081,3.755,0
0,0.306,0.21,10,48,2244,10,128,0.078,0.021,1
1,0.014,0.017,59,4117,319,515,1215,0.424,12.906,0
1,0.538,0.464,18,22,1823,14,38,0.368,0.012,1
1,0.464,0.48,3,10,4757,5,97,0.052,0.002,1
0,0.489,0.129,20,40,4672,7,107,0.065,0.009,1
1,0.855,0.119,18,6,4180,4,89,0.045,0.001,1
1,0.051,0.005,69,718,237,665,2349,0.283,3.03,0
1,0.605,0.33,7,32,4213,15,6,2.5,0.008,1
0,0.698,0.114,6,31,2103,12,128,0.094,0.015,1
1,0.013,0.017,145,4316,489,673,882,0.763,8.826,0
1,0.342,0.232,18,40,3456,7,29,0.241,0.012,1
1,0.002,0.013,129,4268,723,341,470,0.726,5.903,0
1,0.08,0.02,71,1147,441,649,1484,0.437,2.601,0
1,0.041,0.001,149,3004,529,698,3574,0.195,5.679,0
1,0.046,0.0,79,917,118,722,1847,0.391,7.771,0
0,0.893,0.34,15,6,4986,11,63,0.175,0.001,0
0,0.634,0.138,15,47,2073,0,143,0.0,0.023,1
1,0.615,0.289,14,23,3690,6,20,0.3,0.006,1
0,0.732,0.245,9,20,4868,2,108,0.019,0.004,1
1,0.075,0.014,105,4631,233,582,2554,0.228,19.876,0
0,0.807,0.434,0,2,3429,14,65,0.215,0.001,1
1,0.81,0.321,13,35,4215,4,142,0.028,0.008,1
0,0.726,0.471,11,31,4799,3,139,0.022,0.006,1
1,0.794,0.354,6,3,3813,14,88,0.159,0.001,1
1,0.035,0.009,100,3632,946,715,750,0.953,3.839,0
1,0.086,0.005,125,1910,955,56,516,0.109,2.0,0
0,0.672,0.473,5,1,2670,9,103,0.087,0.0,1
0,0.552,0.271,5,39,4984,7,107,0.065,0.008,1
1,0.059,0.006,40,537,285,927,2425,0.382,1.884,0
1,0.719,0.171,12,12,3956,0,46,0.0,0.003,1
1,0.076,0.017,124,1558,953,949,3502,0.271,1.635,0
1,0.023,0.007,110,1620,273,811,2129,0.381,5.934,0
1,0.078,0.002,130,3918,573,228,2747,0.083,6.838,0
1,0.065,0.007,97,1915,534,289,2066,0.14,3.586,0
1,0.013,0.0,118,2103,252,912,1705,0.535,8.345,0
1,0.005,0.001,41,4719,754,159,1123,0.142,6.259,0
1,0.024,0.0,57,4600,638,894,2664,0.336,7.21,0
0,0.861,0.131,4,10,1357,4,68,0.059,0.007,1
0,0.748,0.403,13,22,4867,4,25,0.16,0.005,1
1,0.003,0.016,64,3024,282,979,3902,0.251,10.723,0
1,0.035,0.001,105,955,168,672,2939,0.229,5.685,1
0,0.37,0.302,16,23,3571,3,22,0.136,0.006,1
1,0.006,0.018,150,2944,123,730,3232,0.226,23.935,0
1,0.399,0.165,10,3,4437,2,30,0.067,0.001,1
1,0.091,0.009,127,3015,161,583,1109,0.526,18.727,0
1,0.781,0.178,1,37,2986,7,143,0.049,0.012,1
1,0.67,0.138,19,15,3018,3,24,0.125,0.005,0
1,0.037,0.006,62,3424,821,600,2419,0.248,4.171,1
1,0.373,0.298,13,4,1172,11,143,0.077,0.003,1
0,0.882,0.316,7,21,4812,2,41,0.049,0.004,1
0,0.826,0.484,5,19,4783,15,15,1.0,0.004,1
0,0.759,0.373,9,30,2382,0,148,0.0,0.013,1
0,0.089,0.011,75,3754,296,990,3013,0.329,12.682,0
0,0.805,0.437,20,40,3742,11,136,0.081,0.011,1
1,0.051,0.001,99,3340,458,511,2311,0.221,7.293,0
0,0.889,0.277,14,23,2934,13,111,0.117,0.008,1
0,0.892,0.285,1,45,2597,3,9,0.333,0.017,1
1,0.078,0.001,32,4172,311,993,3248,0.306,13.415,0
1,0.023,0.008,48,4400,167,379,2915,0.13,26.347,0
1,0.047,0.0,122,4125,983,717,3856,0.186,4.196,0
0,0.834,0.468,13,38,1002,1,134,0.007,0.038,1
1,0.026,0.009,70,797,864,499,1583,0.315,0.922,0
0,0.36,0.22,9,15,4124,8,72,0.111,0.004,1
0,0.661,0.26,5,26,4159,6,89,0.067,0.006,1
1,0.096,0.01,121,2169,647,951,1320,0.72,3.352,0
1,0.091,0.017,112,2792,181,376,1746,0.215,15.425,0
0,0.644,0.438,19,10,2892,14,121,0.116,0.003,1
1,0.572,0.176,17,39,3477,13,31,0.419,0.011,1
0,0.535,0.123,6,6,1477,7,127,0.055,0.004,1
0,0.34,0.477,15,42,3480,14,135,0.104,0.012,1
0,0.647,0.329,7,3,3352,1,116,0.009,0.001,1
0,0.384,0.228,9,3,4340,1,2,0.5,0.001,1
1,0.094,0.013,33,2527,518,771,1938,0.398,4.878,0
1,0.0,0.018,140,315,526,579,2687,0.215,0.599,0
1,0.08,0.004,76,3328,851,210,3894,0.054,3.911,1
1,0.077,0.012,55,4068,753,622,1443,0.431,5.402,0
1,0.695,0.205,3,37,1109,5,69,0.072,0.033,0
1,0.041,0.014,43,4361,558,189,1146,0.165,7.815,0
1,0.642,0.276,7,2,3327,0,85,0.0,0.001,1
0,0.786,0.178,1,7,3765,5,85,0.059,0.002,1
0,0.084,0.02,66,3970,120,314,2528,0.124,33.083,0
1,0.078,0.001,56,974,354,848,2207,0.384,2.751,0
1,0.075,0.015,120,2517,958,550,857,0.642,2.627,0
1,0.848,0.243,6,30,1405,10,8,1.25,0.021,1
1,0.454,0.306,16,9,2786,4,15,0.267,0.003,0
1,0.003,0.014,130,1180,426,876,951,0.921,2.77,0
1,0.814,0.119,13,43,2932,11,127,0.087,0.015,1
1,0.577,0.392,16,27,4625,14,37,0.378,0.006,1
1,0.081,0.009,106,4119,350,483,1768,0.273,11.769,0
1,0.051,0.016,112,2437,703,763,971,0.786,3.467,0
1,0.066,0.002,74,1187,212,58,3955,0.015,5.599,0
1,0.063,0.002,93,4498,302,130,1299,0.1,14.894,0
1,0.575,0.463,1,37,3820,6,105,0.057,0.01,1
1,0.011,0.02,76,4454,619,137,2518,0.054,7.195,0
1,0.089,0.016,132,4112,954,436,453,0.962,4.31,0
1,0.065,0.009,46,3211,449,755,591,1.277,7.151,0
0,0.507,0.206,6,39,1477,15,138,0.109,0.026,1
0,0.802,0.268,1,50,3240,6,70,0.086,0.015,1
0,0.464,0.183,1,11,4630,10,81,0.123,0.002,1
1,0.096,0.001,88,4007,210,550,1650,0.333,19.081,0
1,0.527,0.373,10,31,3383,0,50,0.0,0.009,1
0,0.051,0.011,127,4558,306,215,614,0.35,14.895,0
0,0.877,0.182,12,21,4637,9,60,0.15,0.005,0
0,0.363,0.153,12,38,3396,5,135,0.037,0.011,1
0,0.689,0.153,18,28,2669,2,57,0.035,0.01,1
0,0.621,0.29,12,2,1395,7,27,0.259,0.001,1
0,0.675,0.469,4,16,2489,6,21,0.286,0.006,0
0,0.848,0.402,3,34,4869,4,100,0.04,0.007,1
1,0.018,0.009,118,376,512,592,1429,0.414,0.734,0
0,0.805,0.454,11,26,2499,8,9,0.889,0.01,1
1,0.064,0.017,104,987,760,113,1245,0.091,1.299,0
0,0.46,0.477,6,27,2226,11,107,0.103,0.012,1
1,0.007,0.016,119,1625,406,672,2627,0.256,4.002,0
1,0.045,0.013,68,912,429,410,2307,0.178,2.126,0
1,0.089,0.016,47,1292,794,303,632,0.479,1.627,0
0,0.673,0.199,12,33,4758,7,13,0.538,0.007,1
0,0.08,0.003,87,3847,597,792,1087,0.729,6.444,0
0,0.31,0.424,2,49,4773,2,56,0.036,0.01,1
0,0.317,0.357,7,12,2666,13,133,0.098,0.005,1
1,0.059,0.016,66,1453,606,623,1207,0.516,2.398,0
1,0.589,0.219,6,10,4921,9,85,0.106,0.002,1
1,0.095,0.011,72,3294,377,629,3479,0.181,8.737,0
0,0.624,0.29,14,43,2646,1,67,0.015,0.016,1
0,0.739,0.46,2,30,3047,3,125,0.024,0.01,1
1,0.098,0.012,137,2648,378,367,1123,0.327,7.005,0
1,0.056,0.012,57,1722,378,554,529,1.047,4.556,0
1,0.031,0.012,114,3343,429,790,3273,0.241,7.793,0
0,0.887,0.48,5,3,1149,14,60,0.233,0.003,1
1,0.009,0.011,98,658,489,860,2661,0.323,1.346,0
1,0.014,0.012,106,4182,753,498,1969,0.253,5.554,0
1,0.097,0.004,150,4951,680,599,1274,0.47,7.281,0
1,0.055,0.014,73,4999,152,421,2421,0.174,32.888,0
0,0.865,0.334,20,48,3929,9,132,0.068,0.012,1
0,0.042,0.006,147,1244,168,938,2531,0.371,7.405,0
0,0.805,0.39,12,28,1187,0,109,0.0,0.024,1
1,0.042,0.004,131,2473,602,294,2458,0.12,4.108,0
1,0.076,0.008,93,336,801,499,1053,0.474,0.419,0
1,0.037,0.011,47,3521,166,459,1381,0.332,21.211,0
0,0.034,0.008,108,4456,434,679,448,1.516,10.267,0
1,0.048,0.019,135,2834,162,765,397,1.927,17.494,0
0,0.52,0.11,18,42,1975,10,116,0.086,0.021,1
1,0.029,0.003,90,4277,124,127,3802,0.033,34.492,0
1,0.516,0.177,16,31,3447,4,138,0.029,0.009,1
0,0.652,0.338,4,15,3057,3,21,0.143,0.005,1
1,0.096,0.006,113,670,156,851,2395,0.355,4.295,0
0,0.075,0.008,98,2368,317,221,1281,0.173,7.47,0
0,0.531,0.483,20,13,2308,12,122,0.098,0.006,1
1,0.059,0.005,48,2640,938,542,1070,0.507,2.814,0
1,0.016,0.008,149,4222,252,563,3905,0.144,16.754,0
1,0.447,0.222,7,10,3591,12,12,1.0,0.003,1
0,0.092,0.013,53,1415,253,724,2189,0.331,5.593,0
0,0.36,0.36,11,33,1877,9,70,0.129,0.018,1
0,0.343,0.283,0,39,4328,2,132,0.015,0.009,1
0,0.731,0.33,4,18,3996,4,72,0.056,0.005,1
1,0.81,0.34,7,22,4320,15,95,0.158,0.005,1
1,0.051,0.01,49,555,879,684,1267,0.54,0.631,0
1,0.077,0.012,34,517,941,857,2847,0.301,0.549,0
0,0.438,0.277,17,23,4401,2,71,0.028,0.005,1
1,0.034,0.015,106,2853,390,329,3368,0.098,7.315,0
0,0.079,0.012,112,4095,327,550,966,0.569,12.523,0
1,0.019,0.016,56,2378,645,268,1195,0.224,3.687,0
1,0.035,0.02,87,2093,604,604,1758,0.344,3.465,0
1,0.097,0.004,145,925,209,935,1959,0.477,4.426,0
0,0.368,0.444,13,16,2418,12,97,0.124,0.007,1
0,0.511,0.277,11,30,1438,15,24,0.625,0.021,1
1,0.065,0.013,58,2184,908,974,1292,0.754,2.405,0
1,0.04,0.015,113,3346,444,67,866,0.077,7.536,0
1,0.757,0.222,1,45,3991,7,67,0.104,0.011,1
0,0.837,0.276,4,1,4828,4,34,0.118,0.0,1
1,0.098,0.009,134,4724,279,920,881,1.044,16.932,1
1,0.765,0.116,12,34,2613,13,108,0.12,0.013,1
1,0.075,0.0,109,3684,926,340,2592,0.131,3.978,0
1,0.041,0.005,106,4474,975,513,1646,0.312,4.589,0
1,0.636,0.139,5,39,3331,10,147,0.068,0.012,1
1,0.008,0.019,46,4604,412,645,3026,0.213,11.175,0
0,0.086,0.006,134,4957,350,199,2180,0.091,14.163,0
1,0.013,0.014,107,2674,968,562,3413,0.165,2.762,0
1,0.087,0.013,37,969,964,298,3337,0.089,1.005,0
0,0.308,0.259,10,49,1807,6,44,0.136,0.027,1
1,0.715,0.257,19,4,4381,3,143,0.021,0.001,1
0,0.485,0.373,3,4,2388,2,99,0.02,0.002,1
1,0.07,0.013,62,3682,916,391,2843,0.138,4.02,0
0,0.415,0.266,11,38,2934,4,111,0.036,0.013,1
1,0.331,0.106,9,29,1012,6,48,0.125,0.029,1
1,0.324,0.105,16,32,4163,9,49,0.184,0.008,1
0,0.349,0.378,8,39,2882,7,31,0.226,0.014,1
1,0.083,0.019,57,4905,630,591,3008,0.196,7.786,0
1,0.022,0.015,109,366,418,944,3963,0.238,0.876,0
1,0.397,0.451,4,15,4021,13,32,0.406,0.004,1
1,0.076,0.0,109,4330,251,814,3809,0.214,17.251,0
0,0.063,0.004,98,1704,170,179,3831,0.047,10.024,0
0,0.684,0.116,11,48,1407,0,107,0.0,0.034,1
1,0.811,0.34,16,19,3307,15,7,2.143,0.006,1
1,0.067,0.003,34,3884,789,926,2240,0.413,4.923,0
1,0.041,0.018,115,2274,205,83,571,0.145,11.093,0
1,0.031,0.004,106,2581,242,187,1244,0.15,10.665,0
1,0.074,0.005,90,951,364,960,3899,0.246,2.613,0
0,0.717,0.357,11,0,2973,12,40,0.3,0.0,1
0,0.792,0.49,14,23,1161,8,80,0.1,0.02,1
0,0.852,0.306,2,31,4825,9,149,0.06,0.006,1
1,0.021,0.008,132,902,507,133,2151,0.062,1.779,0
1,0.585,0.398,12,14,4014,0,125,0.0,0.003,1
0,0.398,0.436,10,30,2524,8,136,0.059,0.012,1
1,0.425,0.148,1,6,4368,6,132,0.045,0.001,1
1,0.627,0.102,18,20,4373,14,143,0.098,0.005,1
0,0.017,0.013,149,2201,793,924,3929,0.235,2.776,0
0,0.894,0.312,4,13,2120,4,34,0.118,0.006,1
0,0.475,0.405,4,26,2237,2,5,0.4,0.012,1
1,0.064,0.019,48,1875,105,421,1925,0.219,17.857,0
1,0.078,0.015,87,3750,112,795,3498,0.227,33.482,0
0,0.679,0.161,3,31,2057,7,78,0.09,0.015,1
1,0.003,0.006,108,4695,952,574,2670,0.215,4.932,0
0,0.719,0.327,7,45,1410,13,106,0.123,0.032,1
0,0.559,0.307,4,25,3723,15,75,0.2,0.007,1
1,0.035,0.013,43,3948,946,954,2102,0.454,4.173,0
0,0.896,0.38,3,9,2148,15,97,0.155,0.004,1
1,0.098,0.007,118,4036,487,485,1602,0.303,8.287,0
1,0.638,0.468,11,38,3775,1,47,0.021,0.01,1
1,0.016,0.017,88,2736,520,679,3447,0.197,5.262,0
0,0.729,0.173,9,20,2916,12,63,0.19,0.007,1
0,0.081,0.013,51,634,148,161,1149,0.14,4.284,0
0,0.532,0.199,5,46,4035,2,61,0.033,0.011,1
1,0.068,0.003,126,678,394,479,3427,0.14,1.721,0
1,0.095,0.006,38,4334,751,113,1747,0.065,5.771,0
0,0.795,0.154,15,29,3344,6,12,0.5,0.009,1
1,0.328,0.389,1,12,1157,8,49,0.163,0.01,1
0,0.852,0.294,18,1,3958,0,24,0.0,0.0,1
0,0.353,0.244,6,11,2008,9,16,0.562,0.005,1
1,0.061,0.007,31,3816,953,215,2353,0.091,4.004,0
1,0.374,0.254,2,38,3189,11,73,0.151,0.012,1
0,0.054,0.009,87,3424,377,772,2138,0.361,9.082,0
1,0.667,0.373,1,42,4563,13,83,0.157,0.009,1
1,0.035,0.003,81,2915,990,939,1389,0.676,2.944,0
0,0.805,0.293,8,10,4214,2,78,0.026,0.002,1
0,0.014,0.011,86,4630,604,866,608,1.424,7.666,0
1,0.001,0.011,64,3133,157,466,2974,0.157,19.955,0
0,0.783,0.35,12,15,3737,6,132,0.045,0.004,1
1,0.37,0.178,10,19,4874,6,55,0.109,0.004,1
1,0.096,0.003,56,4342,522,107,895,0.12,8.318,0
1,0.004,0.01,87,2319,581,293,1985,0.148,3.991,0
1,0.622,0.197,13,38,3632,14,112,0.125,0.01,1
0,0.071,0.0,144,3449,759,491,454,1.081,4.544,1
1,0.501,0.403,2,37,3372,8,147,0.054,0.011,0
0,0.887,0.207,19,4,3674,12,22,0.545,0.001,1
1,0.004,0.016,86,4898,255,476,3051,0.156,19.208,0
0,0.867,0.235,10,28,4638,9,28,0.321,0.006,1
1,0.457,0.238,20,2,3135,1,112,0.009,0.001,1
0,0.023,0.005,31,1021,826,824,1924,0.428,1.236,0
1,0.008,0.008,57,1310,351,969,3911,0.248,3.732,0
0,0.527,0.217,5,34,1127,8,57,0.14,0.03,1
1,0.074,0.008,65,2486,934,433,3574,0.121,2.662,0
1,0.041,0.012,64,3706,198,859,1709,0.503,18.717,0
1,0.064,0.008,44,2985,726,161,1846,0.087,4.112,0
1,0.03,0.015,110,4287,807,896,2771,0.323,5.312,0
1,0.01,0.013,143,539,533,66,3106,0.021,1.011,0
0,0.626,0.492,4,22,2800,1,101,0.01,0.008,1
1,0.718,0.312,5,9,2087,14,18,0.778,0.004,0
0,0.331,0.264,11,38,2607,10,9,1.111,0.015,1
0,0.783,0.41,0,11,4448,3,146,0.021,0.002,1
0,0.672,0.467,13,19,4261,14,2,7.0,0.004,1
1,0.069,0.008,33,972,513,399,1996,0.2,1.895,0
0,0.486,0.265,10,26,3383,11,17,0.647,0.008,1
0,0.523,0.269,4,32,3969,0,45,0.0,0.008,1
0,0.366,0.422,8,11,4761,4,135,0.03,0.002,1
1,0.066,0.01,79,4286,633,402,3994,0.101,6.771,0
1,0.553,0.311,19,17,4684,0,71,0.0,0.004,1
0,0.526,0.463,17,2,4353,1,35,0.029,0.0,1
1,0.045,0.016,108,1066,557,154,1457,0.106,1.914,0
1,0.013,0.019,108,633,454,584,2421,0.241,1.394,0
1,0.05,0.001,55,3501,748,697,3319,0.21,4.68,0
0,0.525,0.442,6,5,4169,7,78,0.09,0.001,1
0,0.554,0.286,2,46,3092,5,87,0.057,0.015,1
0,0.858,0.143,18,42,1967,10,42,0.238,0.021,1
1,0.092,0.004,38,2848,289,918,1285,0.714,9.855,0
1,0.036,0.02,91,4003,745,796,3933,0.202,5.373,0
0,0.455,0.35,20,43,3340,7,21,0.333,0.013,1
1,0.727,0.17,12,42,1145,10,59,0.169,0.037,1
0,0.087,0.006,126,1667,626,333,1785,0.187,2.663,0
0,0.346,0.152,19,42,4106,6,138,0.043,0.01,1
0,0.613,0.304,6,4,1013,14,75,0.187,0.004,1
0,0.348,0.485,16,28,2698,8,46,0.174,0.01,1
1,0.303,0.102,5,3,4412,3,137,0.022,0.001,1
1,0.049,0.018,83,4757,301,201,3440,0.058,15.804,0
1,0.788,0.122,3,24,1707,0,23,0.0,0.014,1
0,0.624,0.114,14,15,4943,5,133,0.038,0.003,1
1,0.057,0.018,110,562,565,552,980,0.563,0.995,0
0,0.861,0.323,0,27,2717,11,15,0.733,0.01,1
0,0.555,0.454,7,17,4994,0,13,0.0,0.003,1
0,0.561,0.456,2,26,1281,14,35,0.4,0.02,1
1,0.044,0.005,108,4938,438,315,3959,0.08,11.274,0
1,0.009,0.013,113,3804,196,906,666,1.36,19.408,0
1,0.059,0.002,65,1710,767,939,838,1.121,2.229,0
1,0.646,0.327,7,3,4829,0,76,0.0,0.001,1
1,0.027,0.003,145,2483,522,866,3922,0.221,4.757,0
1,0.581,0.352,13,26,4178,3,30,0.1,0.006,1
1,0.046,0.015,41,466,967,637,1007,0.633,0.482,0
1,0.084,0.01,86,4818,815,497,2010,0.247,5.912,0
1,0.067,0.016,144,1244,723,394,1722,0.229,1.721,0
0,0.64,0.176,2,41,1940,13,81,0.16,0.021,1
1,0.038,0.01,116,2184,764,538,973,0.553,2.859,0
0,0.402,0.435,0,25,4860,6,89,0.067,0.005,1
1,0.022,0.003,45,3247,176,728,555,1.312,18.449,0
1,0.06,0.012,52,4617,286,794,3701,0.215,16.143,1
0,0.856,0.273,6,43,1341,3,1,3.0,0.032,1
1,0.033,0.01,88,4110,988,754,715,1.055,4.16,0
0,0.654,0.166,8,45,2398,7,131,0.053,0.019,1
1,0.036,0.018,78,2149,634,723,1604,0.451,3.39,0
0,0.495,0.21,12,34,4803,3,107,0.028,0.007,1
1,0.083,0.018,122,687,109,245,3917,0.063,6.303,0
0,0.039,0.009,141,3118,589,820,3698,0.222,5.294,0
0,0.342,0.125,17,45,1050,14,127,0.11,0.043,0
1,0.054,0.004,84,4612,289,470,626,0.751,15.958,0
0,0.803,0.221,8,49,4419,11,94,0.117,0.011,1
0,0.835,0.127,1,8,2680,13,144,0.09,0.003,1
1,0.044,0.017,53,4186,426,505,655,0.771,9.826,0
1,0.657,0.125,11,22,1538,3,104,0.029,0.014,1
1,0.078,0.016,102,2349,382,512,1395,0.367,6.149,0
1,0.067,0.014,72,4816,762,472,3719,0.127,6.32,1
0,0.616,0.443,18,10,2821,5,93,0.054,0.004,1
